Source Name	Characteristics [organism]	Characteristics[organism status]	Characteristics [organism part]	Characteristics [disease]	Comment [Sample_title]	Comment [ENA_SAMPLE]	Comment [Sample_source_name]	Comment [Sample_title]	Protocol REF	Term Source REF	Extract Name	Comment [INSTRUMENT_MODEL]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SELECTION]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Material Type	Assay Name	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Technology Type	Protocol REF	Term Source REF	Scan Name	Comment [ENA_RUN]	Comment[FASTQ_URI]	FactorValue [organism part]	FactorValue [disease]
GSM2081467 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_1	SRS1325490	Brain	BD_BA9_1	P-GSE78936-1	ArrayExpress	GSM2081467 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081467	SRX1615705	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206784	SRR3206784	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206784/SRR3206784_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081468 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_2	SRS1325489	Brain	BD_BA9_2	P-GSE78936-1	ArrayExpress	GSM2081468 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081468	SRX1615706	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206785	SRR3206785	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206785/SRR3206785_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081468 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_2	SRS1325489	Brain	BD_BA9_2	P-GSE78936-1	ArrayExpress	GSM2081468 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081468	SRX1615706	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206785	SRR3206785	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206785/SRR3206785_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081469 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_3	SRS1325488	Brain	BD_BA9_3	P-GSE78936-1	ArrayExpress	GSM2081469 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081469	SRX1615707	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206786	SRR3206786	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206786/SRR3206786_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081469 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_3	SRS1325488	Brain	BD_BA9_3	P-GSE78936-1	ArrayExpress	GSM2081469 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081469	SRX1615707	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206786	SRR3206786	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206786/SRR3206786_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081470 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_4	SRS1325487	Brain	BD_BA9_4	P-GSE78936-1	ArrayExpress	GSM2081470 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081470	SRX1615708	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206787	SRR3206787	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206787/SRR3206787_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081470 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_4	SRS1325487	Brain	BD_BA9_4	P-GSE78936-1	ArrayExpress	GSM2081470 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081470	SRX1615708	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206787	SRR3206787	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206787/SRR3206787_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081471 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_5	SRS1325486	Brain	BD_BA9_5	P-GSE78936-1	ArrayExpress	GSM2081471 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081471	SRX1615709	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206788	SRR3206788	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206788/SRR3206788_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081471 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_5	SRS1325486	Brain	BD_BA9_5	P-GSE78936-1	ArrayExpress	GSM2081471 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081471	SRX1615709	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206788	SRR3206788	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206788/SRR3206788_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081472 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_6	SRS1325485	Brain	BD_BA9_6	P-GSE78936-1	ArrayExpress	GSM2081472 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081472	SRX1615710	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206789	SRR3206789	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206789/SRR3206789_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081472 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_6	SRS1325485	Brain	BD_BA9_6	P-GSE78936-1	ArrayExpress	GSM2081472 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081472	SRX1615710	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206789	SRR3206789	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206789/SRR3206789_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081473 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_7	SRS1325484	Brain	BD_BA9_7	P-GSE78936-1	ArrayExpress	GSM2081473 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081473	SRX1615711	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206790	SRR3206790	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206790/SRR3206790_1.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081473 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	bipolar disorder	BD_BA9_7	SRS1325484	Brain	BD_BA9_7	P-GSE78936-1	ArrayExpress	GSM2081473 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081473	SRX1615711	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206790	SRR3206790	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206790/SRR3206790_2.fastq.gz	Brodmann (1909) area 9	bipolar disorder
GSM2081474 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_8	SRS1325483	Brain	Control_BA9_8	P-GSE78936-1	ArrayExpress	GSM2081474 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081474	SRX1615712	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206791	SRR3206791	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206791/SRR3206791_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081474 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_8	SRS1325483	Brain	Control_BA9_8	P-GSE78936-1	ArrayExpress	GSM2081474 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081474	SRX1615712	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206791	SRR3206791	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206791/SRR3206791_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081475 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_9	SRS1325482	Brain	Control_BA9_9	P-GSE78936-1	ArrayExpress	GSM2081475 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081475	SRX1615713	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206792	SRR3206792	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206792/SRR3206792_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081475 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_9	SRS1325482	Brain	Control_BA9_9	P-GSE78936-1	ArrayExpress	GSM2081475 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081475	SRX1615713	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206792	SRR3206792	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206792/SRR3206792_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081476 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_10	SRS1325481	Brain	Control_BA9_10	P-GSE78936-1	ArrayExpress	GSM2081476 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081476	SRX1615714	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206793	SRR3206793	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206793/SRR3206793_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081476 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_10	SRS1325481	Brain	Control_BA9_10	P-GSE78936-1	ArrayExpress	GSM2081476 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081476	SRX1615714	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206793	SRR3206793	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206793/SRR3206793_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081477 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_11	SRS1325480	Brain	Control_BA9_11	P-GSE78936-1	ArrayExpress	GSM2081477 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081477	SRX1615715	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206794	SRR3206794	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206794/SRR3206794_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081477 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_11	SRS1325480	Brain	Control_BA9_11	P-GSE78936-1	ArrayExpress	GSM2081477 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081477	SRX1615715	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206794	SRR3206794	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206794/SRR3206794_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081478 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_12	SRS1325478	Brain	Control_BA9_12	P-GSE78936-1	ArrayExpress	GSM2081478 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081478	SRX1615716	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206795	SRR3206795	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206795/SRR3206795_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081478 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_12	SRS1325478	Brain	Control_BA9_12	P-GSE78936-1	ArrayExpress	GSM2081478 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081478	SRX1615716	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206795	SRR3206795	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206795/SRR3206795_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081479 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_13	SRS1325479	Brain	Control_BA9_13	P-GSE78936-1	ArrayExpress	GSM2081479 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081479	SRX1615717	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206796	SRR3206796	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206796/SRR3206796_1.fastq.gz	Brodmann (1909) area 9	normal
GSM2081479 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	normal	Control_BA9_13	SRS1325479	Brain	Control_BA9_13	P-GSE78936-1	ArrayExpress	GSM2081479 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081479	SRX1615717	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206796	SRR3206796	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206796/SRR3206796_2.fastq.gz	Brodmann (1909) area 9	normal
GSM2081480 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_14	SRS1325477	Brain	SZ_BA9_14	P-GSE78936-1	ArrayExpress	GSM2081480 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081480	SRX1615718	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206797	SRR3206797	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206797/SRR3206797_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081480 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_14	SRS1325477	Brain	SZ_BA9_14	P-GSE78936-1	ArrayExpress	GSM2081480 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081480	SRX1615718	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206797	SRR3206797	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/007/SRR3206797/SRR3206797_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081481 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_15	SRS1325476	Brain	SZ_BA9_15	P-GSE78936-1	ArrayExpress	GSM2081481 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081481	SRX1615719	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206798	SRR3206798	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206798/SRR3206798_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081481 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_15	SRS1325476	Brain	SZ_BA9_15	P-GSE78936-1	ArrayExpress	GSM2081481 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081481	SRX1615719	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206798	SRR3206798	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/008/SRR3206798/SRR3206798_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081482 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_16	SRS1325475	Brain	SZ_BA9_16	P-GSE78936-1	ArrayExpress	GSM2081482 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081482	SRX1615720	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206799	SRR3206799	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206799/SRR3206799_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081482 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_16	SRS1325475	Brain	SZ_BA9_16	P-GSE78936-1	ArrayExpress	GSM2081482 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081482	SRX1615720	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206799	SRR3206799	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/009/SRR3206799/SRR3206799_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081483 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_17	SRS1325474	Brain	SZ_BA9_17	P-GSE78936-1	ArrayExpress	GSM2081483 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081483	SRX1615721	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206800	SRR3206800	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206800/SRR3206800_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081483 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_17	SRS1325474	Brain	SZ_BA9_17	P-GSE78936-1	ArrayExpress	GSM2081483 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081483	SRX1615721	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206800	SRR3206800	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/000/SRR3206800/SRR3206800_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081484 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_18	SRS1325473	Brain	SZ_BA9_18	P-GSE78936-1	ArrayExpress	GSM2081484 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081484	SRX1615722	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206801	SRR3206801	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206801/SRR3206801_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081484 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_18	SRS1325473	Brain	SZ_BA9_18	P-GSE78936-1	ArrayExpress	GSM2081484 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081484	SRX1615722	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206801	SRR3206801	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/001/SRR3206801/SRR3206801_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081485 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_19	SRS1325472	Brain	SZ_BA9_19	P-GSE78936-1	ArrayExpress	GSM2081485 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081485	SRX1615723	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206802	SRR3206802	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206802/SRR3206802_1.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081485 1	Homo sapiens	post-mortem	Brodmann (1909) area 9	schizophrenia	SZ_BA9_19	SRS1325472	Brain	SZ_BA9_19	P-GSE78936-1	ArrayExpress	GSM2081485 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081485	SRX1615723	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206802	SRR3206802	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/002/SRR3206802/SRR3206802_2.fastq.gz	Brodmann (1909) area 9	schizophrenia
GSM2081486 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_1	SRS1325470	Brain	BD_BA24_1	P-GSE78936-1	ArrayExpress	GSM2081486 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081486	SRX1615724	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206803	SRR3206803	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206803/SRR3206803_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081486 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_1	SRS1325470	Brain	BD_BA24_1	P-GSE78936-1	ArrayExpress	GSM2081486 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081486	SRX1615724	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206803	SRR3206803	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/003/SRR3206803/SRR3206803_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081487 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_2	SRS1325471	Brain	BD_BA24_2	P-GSE78936-1	ArrayExpress	GSM2081487 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081487	SRX1615725	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206804	SRR3206804	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206804/SRR3206804_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081487 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_2	SRS1325471	Brain	BD_BA24_2	P-GSE78936-1	ArrayExpress	GSM2081487 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081487	SRX1615725	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206804	SRR3206804	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/004/SRR3206804/SRR3206804_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081488 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_3	SRS1325469	Brain	BD_BA24_3	P-GSE78936-1	ArrayExpress	GSM2081488 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081488	SRX1615726	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206805	SRR3206805	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206805/SRR3206805_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081488 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_3	SRS1325469	Brain	BD_BA24_3	P-GSE78936-1	ArrayExpress	GSM2081488 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081488	SRX1615726	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206805	SRR3206805	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/005/SRR3206805/SRR3206805_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081489 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_4	SRS1325468	Brain	BD_BA24_4	P-GSE78936-1	ArrayExpress	GSM2081489 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081489	SRX1615727	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206806	SRR3206806	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206806/SRR3206806_1.fastq.gz	Brodmann (1909) area 24	bipolar disorder
GSM2081489 1	Homo sapiens	post-mortem	Brodmann (1909) area 24	bipolar disorder	BD_BA24_4	SRS1325468	Brain	BD_BA24_4	P-GSE78936-1	ArrayExpress	GSM2081489 extract 1	Illumina HiSeq 2000	PAIRED	cDNA	transcriptomic	RNA-Seq	polyA RNA	GSM2081489	SRX1615727	Illumina HiSeq 2000 (Homo sapiens)	sequencing assay	P-GSE78936-2	ArrayExpress	SRR3206806	SRR3206806	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR320/006/SRR3206806/SRR3206806_2.fastq.gz	Brodmann (1909) area 24	bipolar disorder
