Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006333~chromatin assembly or disassembly	9	1.7241379310344827	0.03814102918251679	ENSG00000143401, ENSG00000173473, ENSG00000128708, ENSG00000136938, ENSG00000145241, ENSG00000189403, ENSG00000164104, ENSG00000187109, ENSG00000048649	445	94	10864	2.33746115228305	1.0	1.0	0.9885825075398535
GOTERM_BP_FAT	GO:1902105~regulation of leukocyte differentiation	12	2.2988505747126435	0.038447003711906916	ENSG00000002933, ENSG00000071553, ENSG00000152154, ENSG00000005483, ENSG00000148516, ENSG00000175354, ENSG00000144161, ENSG00000109906, ENSG00000114115, ENSG00000189403, ENSG00000003137, ENSG00000131981	445	147	10864	1.9929373996789728	1.0	1.0	0.9885825075398535
GOTERM_BP_5	GO:0009123~nucleoside monophosphate metabolic process	18	3.4482758620689653	0.03850087147305847	ENSG00000130414, ENSG00000198695, ENSG00000067225, ENSG00000198763, ENSG00000198840, ENSG00000111674, ENSG00000198786, ENSG00000198712, ENSG00000198899, ENSG00000181192, ENSG00000156515, ENSG00000198804, ENSG00000198938, ENSG00000120675, ENSG00000212907, ENSG00000155085, ENSG00000141027, ENSG00000147853	438	259	10628	1.686359549373248	1.0	1.0	0.9914846353202518
GOTERM_BP_5	GO:0042273~ribosomal large subunit biogenesis	7	1.3409961685823755	0.038607233481885925	ENSG00000197958, ENSG00000114391, ENSG00000122406, ENSG00000172809, ENSG00000147403, ENSG00000136942, ENSG00000142676	438	61	10628	2.784489857025226	1.0	1.0	0.9914846353202518
GOTERM_BP_FAT	GO:0006757~ATP generation from ADP	6	1.1494252873563218	0.0386301774597668	ENSG00000067225, ENSG00000155085, ENSG00000111674, ENSG00000181192, ENSG00000156515, ENSG00000141027	445	46	10864	3.1843673668783588	1.0	1.0	0.9885825075398535
GOTERM_BP_4	GO:1902105~regulation of leukocyte differentiation	12	2.2988505747126435	0.03883155730075374	ENSG00000002933, ENSG00000071553, ENSG00000152154, ENSG00000005483, ENSG00000148516, ENSG00000175354, ENSG00000144161, ENSG00000109906, ENSG00000114115, ENSG00000189403, ENSG00000003137, ENSG00000131981	441	147	10748	1.989541394789208	1.0	1.0	0.9869109947643979
GOTERM_CC_FAT	GO:0035327~transcriptionally active chromatin	4	0.7662835249042145	0.03886281025832158	ENSG00000144161, ENSG00000198730, ENSG00000128915, ENSG00000164985	420	18	9841	5.206878306878307	0.9999999999658404	0.7622125366793393	0.749676146273429
GOTERM_BP_4	GO:0006757~ATP generation from ADP	6	1.1494252873563218	0.03886424602788352	ENSG00000067225, ENSG00000155085, ENSG00000111674, ENSG00000181192, ENSG00000156515, ENSG00000141027	441	46	10748	3.1789411416740605	1.0	1.0	0.9869109947643979
GOTERM_CC_5	GO:0070062~extracellular exosome	97	18.582375478927204	0.03895992542628332	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000244734, ENSG00000172766, ENSG00000144550, ENSG00000187446, ENSG00000144674, ENSG00000149273, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000062485, ENSG00000156482, ENSG00000120053, ENSG00000105372, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000140612, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000146701, ENSG00000164530, ENSG00000165868, ENSG00000109475, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000197958, ENSG00000143545, ENSG00000231500, ENSG00000162889, ENSG00000167815, ENSG00000147588, ENSG00000071553, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000198399, ENSG00000008988, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000142676	445	1962	10728	1.1918771260694772	0.9999999948010106	0.5666898243823029	0.5454389559679664
GOTERM_BP_DIRECT	GO:0070102~interleukin-6-mediated signaling pathway	3	0.5747126436781609	0.03926287246498814	ENSG00000134744, ENSG00000198730, ENSG00000151422	446	8	10943	9.200952914798208	1.0	1.0	0.9957310565635006
GOTERM_BP_5	GO:0006333~chromatin assembly or disassembly	9	1.7241379310344827	0.039294757106324185	ENSG00000143401, ENSG00000173473, ENSG00000128708, ENSG00000136938, ENSG00000145241, ENSG00000189403, ENSG00000164104, ENSG00000187109, ENSG00000048649	438	94	10628	2.3232293791897405	1.0	1.0	0.9914846353202518
GOTERM_BP_ALL	GO:1901700~response to oxygen-containing compound	54	10.344827586206897	0.039327811939423266	ENSG00000153234, ENSG00000113732, ENSG00000198786, ENSG00000139644, ENSG00000108984, ENSG00000112759, ENSG00000198695, ENSG00000244734, ENSG00000175354, ENSG00000069667, ENSG00000198730, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000143545, ENSG00000148516, ENSG00000144713, ENSG00000088205, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000011485, ENSG00000078725, ENSG00000164104, ENSG00000105894, ENSG00000071553, ENSG00000149273, ENSG00000069275, ENSG00000159674, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000005483, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000091879, ENSG00000146247, ENSG00000172380, ENSG00000096401, ENSG00000198034, ENSG00000173473, ENSG00000067225, ENSG00000142192, ENSG00000176749, ENSG00000197746, ENSG00000003137, ENSG00000131871, ENSG00000118785, ENSG00000151422, ENSG00000170759, ENSG00000089157, ENSG00000087250	446	1024	10943	1.2938840036434978	1.0	1.0	0.9862346463362982
GOTERM_BP_ALL	GO:0042274~ribosomal small subunit biogenesis	7	1.3409961685823755	0.03950537517753161	ENSG00000111615, ENSG00000137154, ENSG00000142937, ENSG00000138326, ENSG00000172809, ENSG00000105372, ENSG00000177954	446	62	10943	2.770179372197309	1.0	1.0	0.9862346463362982
GOTERM_BP_5	GO:1902105~regulation of leukocyte differentiation	12	2.2988505747126435	0.03986700835403803	ENSG00000002933, ENSG00000071553, ENSG00000152154, ENSG00000005483, ENSG00000148516, ENSG00000175354, ENSG00000144161, ENSG00000109906, ENSG00000114115, ENSG00000189403, ENSG00000003137, ENSG00000131981	438	147	10628	1.980803280216196	1.0	1.0	0.9914846353202518
GOTERM_MF_ALL	GO:0001221~transcription cofactor binding	4	0.7662835249042145	0.040227719748572276	ENSG00000096401, ENSG00000069667, ENSG00000119508, ENSG00000124177	451	19	11028	5.147858559925313	0.9999999999999999	1.0	1.0
GOTERM_BP_ALL	GO:1903706~regulation of hemopoiesis	15	2.8735632183908044	0.040246987522866505	ENSG00000002933, ENSG00000152154, ENSG00000071553, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000114115, ENSG00000003137, ENSG00000131981, ENSG00000005483, ENSG00000148516, ENSG00000189403, ENSG00000164104	446	205	10943	1.7953078858142844	1.0	1.0	0.9862346463362982
GOTERM_BP_FAT	GO:0042274~ribosomal small subunit biogenesis	7	1.3409961685823755	0.040320506640077136	ENSG00000111615, ENSG00000137154, ENSG00000142937, ENSG00000138326, ENSG00000172809, ENSG00000105372, ENSG00000177954	445	62	10864	2.7563610003624506	1.0	1.0	0.9885825075398535
GOTERM_BP_4	GO:0042274~ribosomal small subunit biogenesis	7	1.3409961685823755	0.04059486672630797	ENSG00000111615, ENSG00000137154, ENSG00000142937, ENSG00000138326, ENSG00000172809, ENSG00000105372, ENSG00000177954	441	62	10748	2.751664106502816	1.0	1.0	0.9869109947643979
GOTERM_CC_FAT	GO:0005684~U2-type spliceosomal complex	5	0.9578544061302682	0.04109479142803941	ENSG00000099995, ENSG00000108848, ENSG00000115128, ENSG00000163510, ENSG00000196504	420	31	9841	3.7791858678955452	0.9999999999916898	0.7808010371327487	0.7679589148114865
GOTERM_CC_4	GO:0005829~cytosol	130	24.904214559386972	0.04114947417122837	ENSG00000142937, ENSG00000164292, ENSG00000173960, ENSG00000186081, ENSG00000169062, ENSG00000142541, ENSG00000136770, ENSG00000137100, ENSG00000011198, ENSG00000122257, ENSG00000058729, ENSG00000108984, ENSG00000244734, ENSG00000138326, ENSG00000065665, ENSG00000181192, ENSG00000196954, ENSG00000136942, ENSG00000144713, ENSG00000078687, ENSG00000108055, ENSG00000145241, ENSG00000100852, ENSG00000187446, ENSG00000011485, ENSG00000104131, ENSG00000144674, ENSG00000164985, ENSG00000149273, ENSG00000214456, ENSG00000131467, ENSG00000164904, ENSG00000145592, ENSG00000196586, ENSG00000008952, ENSG00000131462, ENSG00000197956, ENSG00000130255, ENSG00000084710, ENSG00000156482, ENSG00000120053, ENSG00000172809, ENSG00000101972, ENSG00000105372, ENSG00000014123, ENSG00000151461, ENSG00000158417, ENSG00000105402, ENSG00000125351, ENSG00000151502, ENSG00000142192, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000130540, ENSG00000071082, ENSG00000101608, ENSG00000164086, ENSG00000122406, ENSG00000089157, ENSG00000087250, ENSG00000147403, ENSG00000100592, ENSG00000070882, ENSG00000133226, ENSG00000040275, ENSG00000046651, ENSG00000111674, ENSG00000168172, ENSG00000085978, ENSG00000177600, ENSG00000115355, ENSG00000121766, ENSG00000138592, ENSG00000147872, ENSG00000109475, ENSG00000084093, ENSG00000163565, ENSG00000155366, ENSG00000115866, ENSG00000109906, ENSG00000132541, ENSG00000134324, ENSG00000196911, ENSG00000130640, ENSG00000164022, ENSG00000197958, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000155085, ENSG00000162889, ENSG00000167815, ENSG00000181788, ENSG00000162924, ENSG00000112306, ENSG00000134419, ENSG00000175203, ENSG00000126070, ENSG00000197756, ENSG00000196305, ENSG00000189171, ENSG00000166295, ENSG00000186187, ENSG00000186468, ENSG00000125148, ENSG00000154380, ENSG00000166579, ENSG00000102189, ENSG00000164039, ENSG00000103034, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000067225, ENSG00000008988, ENSG00000067900, ENSG00000119397, ENSG00000151422, ENSG00000077380, ENSG00000114391, ENSG00000147202, ENSG00000148498, ENSG00000181449, ENSG00000142676	464	2769	11382	1.15165128703254	0.9999999809175011	0.5274614416493818	0.5087571352079144
GOTERM_BP_ALL	GO:0030218~erythrocyte differentiation	8	1.532567049808429	0.04125952403315449	ENSG00000005483, ENSG00000138594, ENSG00000164442, ENSG00000105612, ENSG00000137154, ENSG00000175354, ENSG00000105372, ENSG00000164104	446	79	10943	2.4846455128568996	1.0	1.0	0.9862346463362982
GOTERM_BP_5	GO:0042274~ribosomal small subunit biogenesis	7	1.3409961685823755	0.0413248792735187	ENSG00000111615, ENSG00000137154, ENSG00000142937, ENSG00000138326, ENSG00000172809, ENSG00000105372, ENSG00000177954	438	62	10628	2.739578730299013	1.0	1.0	0.9914846353202518
GOTERM_BP_ALL	GO:0051093~negative regulation of developmental process	30	5.747126436781609	0.041448139655155196	ENSG00000105894, ENSG00000002933, ENSG00000177464, ENSG00000213463, ENSG00000176697, ENSG00000144161, ENSG00000168172, ENSG00000118579, ENSG00000091879, ENSG00000084093, ENSG00000106443, ENSG00000152154, ENSG00000175354, ENSG00000154096, ENSG00000198730, ENSG00000142192, ENSG00000244754, ENSG00000067900, ENSG00000109906, ENSG00000176749, ENSG00000132466, ENSG00000118785, ENSG00000148516, ENSG00000147862, ENSG00000189403, ENSG00000078725, ENSG00000087250, ENSG00000181449, ENSG00000183688, ENSG00000122862	446	509	10943	1.4461222655871444	1.0	1.0	0.9862346463362982
GOTERM_BP_ALL	GO:0051253~negative regulation of RNA metabolic process	46	8.812260536398467	0.041503329923641516	ENSG00000153234, ENSG00000162924, ENSG00000246705, ENSG00000144161, ENSG00000164190, ENSG00000150347, ENSG00000114126, ENSG00000060339, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000157557, ENSG00000138376, ENSG00000119508, ENSG00000084093, ENSG00000163565, ENSG00000106443, ENSG00000162599, ENSG00000153046, ENSG00000175354, ENSG00000035928, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000176749, ENSG00000171634, ENSG00000119950, ENSG00000115641, ENSG00000048649, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000164442, ENSG00000148516, ENSG00000128708, ENSG00000078401, ENSG00000147862, ENSG00000189403, ENSG00000087250, ENSG00000185129, ENSG00000181449, ENSG00000141027, ENSG00000164104, ENSG00000073614, ENSG00000181788, ENSG00000181722	446	852	10943	1.324706835933388	1.0	1.0	0.9862346463362982
GOTERM_BP_FAT	GO:1903706~regulation of hemopoiesis	15	2.8735632183908044	0.04166871659432166	ENSG00000002933, ENSG00000152154, ENSG00000071553, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000114115, ENSG00000003137, ENSG00000131981, ENSG00000005483, ENSG00000148516, ENSG00000189403, ENSG00000164104	445	205	10864	1.786352425322006	1.0	1.0	0.9885825075398535
GOTERM_BP_5	GO:0031327~negative regulation of cellular biosynthetic process	55	10.53639846743295	0.041841995248452446	ENSG00000153234, ENSG00000246705, ENSG00000144161, ENSG00000196843, ENSG00000138433, ENSG00000139644, ENSG00000157557, ENSG00000142541, ENSG00000182240, ENSG00000084093, ENSG00000163565, ENSG00000106443, ENSG00000162599, ENSG00000175354, ENSG00000198730, ENSG00000109906, ENSG00000132541, ENSG00000171634, ENSG00000165156, ENSG00000164463, ENSG00000196705, ENSG00000148516, ENSG00000078687, ENSG00000078401, ENSG00000108055, ENSG00000147862, ENSG00000164104, ENSG00000181788, ENSG00000149273, ENSG00000162924, ENSG00000150347, ENSG00000164190, ENSG00000126070, ENSG00000114126, ENSG00000060339, ENSG00000119508, ENSG00000101972, ENSG00000153046, ENSG00000134744, ENSG00000035928, ENSG00000244754, ENSG00000176749, ENSG00000119950, ENSG00000131871, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000128708, ENSG00000189403, ENSG00000087250, ENSG00000185129, ENSG00000181449, ENSG00000141027, ENSG00000073614, ENSG00000181722	438	1038	10628	1.2857092582328151	1.0	1.0	0.9914846353202518
GOTERM_BP_FAT	GO:1901700~response to oxygen-containing compound	54	10.344827586206897	0.04185278575968775	ENSG00000153234, ENSG00000113732, ENSG00000198786, ENSG00000139644, ENSG00000108984, ENSG00000112759, ENSG00000198695, ENSG00000244734, ENSG00000175354, ENSG00000069667, ENSG00000198730, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000143545, ENSG00000148516, ENSG00000144713, ENSG00000088205, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000011485, ENSG00000078725, ENSG00000164104, ENSG00000105894, ENSG00000071553, ENSG00000149273, ENSG00000069275, ENSG00000159674, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000005483, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000091879, ENSG00000146247, ENSG00000172380, ENSG00000096401, ENSG00000198034, ENSG00000173473, ENSG00000067225, ENSG00000142192, ENSG00000176749, ENSG00000197746, ENSG00000003137, ENSG00000131871, ENSG00000118785, ENSG00000151422, ENSG00000170759, ENSG00000089157, ENSG00000087250	445	1024	10864	1.287429775280899	1.0	1.0	0.9885825075398535
GOTERM_BP_3	GO:1903706~regulation of hemopoiesis	15	2.8735632183908044	0.041871332112070225	ENSG00000002933, ENSG00000152154, ENSG00000071553, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000114115, ENSG00000003137, ENSG00000131981, ENSG00000005483, ENSG00000148516, ENSG00000189403, ENSG00000164104	446	205	10881	1.7851361697473478	1.0	0.9591506658496807	0.9438217739297085
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-templated	50	9.578544061302683	0.04194717315494817	ENSG00000153234, ENSG00000096872, ENSG00000144161, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000157557, ENSG00000164134, ENSG00000128915, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000152977, ENSG00000109906, ENSG00000134324, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000164104, ENSG00000164985, ENSG00000069275, ENSG00000162924, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000118418, ENSG00000119508, ENSG00000146247, ENSG00000124177, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000142192, ENSG00000058272, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000188994, ENSG00000189403, ENSG00000087250, ENSG00000181449, ENSG00000073614	446	940	10943	1.305099704226696	1.0	1.0	0.9862346463362982
GOTERM_BP_ALL	GO:1903508~positive regulation of nucleic acid-templated transcription	50	9.578544061302683	0.04194717315494817	ENSG00000153234, ENSG00000096872, ENSG00000144161, ENSG00000244405, ENSG00000213626, ENSG00000197579, ENSG00000157557, ENSG00000164134, ENSG00000128915, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000069667, ENSG00000198730, ENSG00000152977, ENSG00000109906, ENSG00000134324, ENSG00000110492, ENSG00000172766, ENSG00000171634, ENSG00000148516, ENSG00000078401, ENSG00000147862, ENSG00000164104, ENSG00000164985, ENSG00000069275, ENSG00000162924, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000084676, ENSG00000168876, ENSG00000005483, ENSG00000118418, ENSG00000119508, ENSG00000146247, ENSG00000124177, ENSG00000173473, ENSG00000035928, ENSG00000198157, ENSG00000142192, ENSG00000058272, ENSG00000048649, ENSG00000115641, ENSG00000164442, ENSG00000188994, ENSG00000189403, ENSG00000087250, ENSG00000181449, ENSG00000073614	446	940	10943	1.305099704226696	1.0	1.0	0.9862346463362982
GOTERM_BP_4	GO:1903706~regulation of hemopoiesis	15	2.8735632183908044	0.04214479476566771	ENSG00000002933, ENSG00000152154, ENSG00000071553, ENSG00000175354, ENSG00000144161, ENSG00000198730, ENSG00000244754, ENSG00000109906, ENSG00000114115, ENSG00000003137, ENSG00000131981, ENSG00000005483, ENSG00000148516, ENSG00000189403, ENSG00000164104	441	205	10748	1.7833084453293513	1.0	1.0	0.9869109947643979
GOTERM_BP_FAT	GO:0030218~erythrocyte differentiation	8	1.532567049808429	0.04219720588816509	ENSG00000005483, ENSG00000138594, ENSG00000164442, ENSG00000105612, ENSG00000137154, ENSG00000175354, ENSG00000105372, ENSG00000164104	445	79	10864	2.472251457829612	1.0	1.0	0.9885825075398535
GOTERM_BP_2	GO:0051093~negative regulation of developmental process	30	5.747126436781609	0.04233050406698813	ENSG00000105894, ENSG00000002933, ENSG00000177464, ENSG00000213463, ENSG00000176697, ENSG00000144161, ENSG00000168172, ENSG00000118579, ENSG00000091879, ENSG00000084093, ENSG00000106443, ENSG00000152154, ENSG00000175354, ENSG00000154096, ENSG00000198730, ENSG00000142192, ENSG00000244754, ENSG00000067900, ENSG00000109906, ENSG00000176749, ENSG00000132466, ENSG00000118785, ENSG00000148516, ENSG00000147862, ENSG00000189403, ENSG00000078725, ENSG00000087250, ENSG00000181449, ENSG00000183688, ENSG00000122862	446	509	10926	1.443875708106108	0.9988757633778356	0.42937056113051403	0.4184311837768704
GOTERM_BP_ALL	GO:1903311~regulation of mRNA metabolic process	10	1.9157088122605364	0.04246745732788851	ENSG00000138376, ENSG00000099995, ENSG00000153914, ENSG00000198730, ENSG00000078687, ENSG00000119707, ENSG00000105939, ENSG00000163510, ENSG00000139644, ENSG00000130254	446	114	10943	2.1522696876720953	1.0	1.0	0.9862346463362982
GOTERM_BP_4	GO:0030218~erythrocyte differentiation	8	1.532567049808429	0.042512594158584875	ENSG00000005483, ENSG00000138594, ENSG00000164442, ENSG00000105612, ENSG00000137154, ENSG00000175354, ENSG00000105372, ENSG00000164104	441	79	10748	2.468038692270157	1.0	1.0	0.9869109947643979
GOTERM_MF_3	GO:0008134~transcription factor binding	26	4.980842911877394	0.042674872902195786	ENSG00000149273, ENSG00000153234, ENSG00000069275, ENSG00000114126, ENSG00000145734, ENSG00000084676, ENSG00000117174, ENSG00000118418, ENSG00000119508, ENSG00000124177, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000096401, ENSG00000069667, ENSG00000171634, ENSG00000115641, ENSG00000171988, ENSG00000055044, ENSG00000121931, ENSG00000148516, ENSG00000189403, ENSG00000185129, ENSG00000141027, ENSG00000164104, ENSG00000164985	421	409	9878	1.4915470790817065	0.9985581545505667	1.0	1.0
GOTERM_BP_3	GO:1901700~response to oxygen-containing compound	54	10.344827586206897	0.04279565173793982	ENSG00000153234, ENSG00000113732, ENSG00000198786, ENSG00000139644, ENSG00000108984, ENSG00000112759, ENSG00000198695, ENSG00000244734, ENSG00000175354, ENSG00000069667, ENSG00000198730, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000143545, ENSG00000148516, ENSG00000144713, ENSG00000088205, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000011485, ENSG00000078725, ENSG00000164104, ENSG00000105894, ENSG00000071553, ENSG00000149273, ENSG00000069275, ENSG00000159674, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000005483, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000091879, ENSG00000146247, ENSG00000172380, ENSG00000096401, ENSG00000198034, ENSG00000173473, ENSG00000067225, ENSG00000142192, ENSG00000176749, ENSG00000197746, ENSG00000003137, ENSG00000131871, ENSG00000118785, ENSG00000151422, ENSG00000170759, ENSG00000089157, ENSG00000087250	446	1024	10881	1.286553216087444	1.0	0.9591506658496807	0.9438217739297085
GOTERM_BP_ALL	GO:0051234~establishment of localization	157	30.07662835249042	0.04297355197194473	ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000171388, ENSG00000164292, ENSG00000169062, ENSG00000139644, ENSG00000134597, ENSG00000157191, ENSG00000142541, ENSG00000136770, ENSG00000137100, ENSG00000121207, ENSG00000102003, ENSG00000108984, ENSG00000244734, ENSG00000074410, ENSG00000138326, ENSG00000152977, ENSG00000065665, ENSG00000116754, ENSG00000136942, ENSG00000175906, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000160785, ENSG00000149273, ENSG00000145592, ENSG00000196586, ENSG00000008952, ENSG00000197956, ENSG00000174437, ENSG00000130255, ENSG00000131981, ENSG00000084676, ENSG00000084710, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000162975, ENSG00000172809, ENSG00000105372, ENSG00000168679, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000171450, ENSG00000151502, ENSG00000115602, ENSG00000142192, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000167114, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000189403, ENSG00000087250, ENSG00000147403, ENSG00000141027, ENSG00000144136, ENSG00000070882, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000040275, ENSG00000113732, ENSG00000168172, ENSG00000085978, ENSG00000177600, ENSG00000006116, ENSG00000151729, ENSG00000144645, ENSG00000120675, ENSG00000115194, ENSG00000126777, ENSG00000147872, ENSG00000109475, ENSG00000067191, ENSG00000084093, ENSG00000101198, ENSG00000155368, ENSG00000112759, ENSG00000137710, ENSG00000134287, ENSG00000168461, ENSG00000159720, ENSG00000198899, ENSG00000228696, ENSG00000196911, ENSG00000197958, ENSG00000173926, ENSG00000143545, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000102158, ENSG00000186439, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000127561, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000174514, ENSG00000189171, ENSG00000174238, ENSG00000186468, ENSG00000147454, ENSG00000123643, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000103034, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000198399, ENSG00000008988, ENSG00000198712, ENSG00000067900, ENSG00000197746, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000056972, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000182256, ENSG00000148498, ENSG00000142676	446	3417	10943	1.127343367572583	1.0	1.0	0.9862346463362982
GOTERM_BP_1	GO:0022414~reproductive process	42	8.045977011494253	0.04304334405356258	ENSG00000105894, ENSG00000153132, ENSG00000244405, ENSG00000164190, ENSG00000150347, ENSG00000119684, ENSG00000131462, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000168876, ENSG00000101972, ENSG00000091879, ENSG00000108423, ENSG00000108984, ENSG00000153046, ENSG00000173473, ENSG00000135454, ENSG00000142192, ENSG00000109906, ENSG00000241563, ENSG00000197746, ENSG00000138587, ENSG00000171634, ENSG00000003137, ENSG00000130640, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000121039, ENSG00000164442, ENSG00000137154, ENSG00000125977, ENSG00000120306, ENSG00000078401, ENSG00000108055, ENSG00000147202, ENSG00000145241, ENSG00000163659, ENSG00000078725, ENSG00000164104, ENSG00000073614	446	767	10943	1.3435550540513677	0.6364851548548969	0.2313249278592093	0.21029538896291752
GOTERM_BP_ALL	GO:0022414~reproductive process	42	8.045977011494253	0.04304334405356258	ENSG00000105894, ENSG00000153132, ENSG00000244405, ENSG00000164190, ENSG00000150347, ENSG00000119684, ENSG00000131462, ENSG00000130254, ENSG00000084676, ENSG00000189134, ENSG00000168876, ENSG00000101972, ENSG00000091879, ENSG00000108423, ENSG00000108984, ENSG00000153046, ENSG00000173473, ENSG00000135454, ENSG00000142192, ENSG00000109906, ENSG00000241563, ENSG00000197746, ENSG00000138587, ENSG00000171634, ENSG00000003137, ENSG00000130640, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000121039, ENSG00000164442, ENSG00000137154, ENSG00000125977, ENSG00000120306, ENSG00000078401, ENSG00000108055, ENSG00000147202, ENSG00000145241, ENSG00000163659, ENSG00000078725, ENSG00000164104, ENSG00000073614	446	767	10943	1.3435550540513677	1.0	1.0	0.9862346463362982
GOTERM_MF_FAT	GO:0001221~transcription cofactor binding	4	0.7662835249042145	0.04309346222596401	ENSG00000096401, ENSG00000069667, ENSG00000119508, ENSG00000124177	423	19	10061	5.007341047654597	1.0	1.0	1.0
